,stft,cqt,centroid,bandwidth,rollof,tempo,rms,zero_crossing_rate,genre
216,0.4447991,0.51282376,2394.0235051239256,2305.5852436185373,4741.93799281637,117.45383522727273,0.20124085,0.12202307166698917,metal
217,0.39883587,0.46953753,2043.3198474430676,2195.6018691786603,4226.15777833543,112.34714673913044,0.17471942,0.09364947150735294,metal
218,0.42727667,0.50471044,2362.4104352889944,2280.5743685725743,4721.2964509662825,117.45383522727273,0.1978234,0.12066253567627709,metal
219,0.41214326,0.45474213,1725.755404033638,1602.7646933774786,3214.563895305244,135.99917763157896,0.11127538,0.10077452290537926,metal
220,0.5550119,0.5928272,2386.990393737826,2303.7519026593445,4795.8626667412445,143.5546875,0.15791273,0.11463725087074303,metal
221,0.5020738,0.56312585,2488.4359364200222,2374.570337464217,5030.077917140335,117.45383522727273,0.19290884,0.1220362991002322,metal
222,0.52701056,0.58800286,2557.5395113608542,2432.814690551864,5191.326942089541,117.45383522727273,0.18653616,0.1256984084752322,metal
223,0.5122887,0.5761454,2455.345682898929,2293.4117495152414,4881.062151551616,143.5546875,0.19536172,0.1254716524767802,metal
224,0.39293048,0.4954984,2622.537935774361,2254.2965559089266,5189.826951159781,123.046875,0.10523721,0.14797151642318113,metal
225,0.5473457,0.49149576,2789.4163560819516,2877.0579958811054,6260.412144144253,123.046875,0.15938619,0.09326549801664087,metal
226,0.53544325,0.5547306,2901.761437529757,2727.846115452658,6012.038646024816,123.046875,0.18045485,0.12357635025638544,metal
227,0.47596467,0.52537,2782.788070806665,2595.4104079332355,5599.75780569732,123.046875,0.2099479,0.1316885461010062,metal
228,0.3729936,0.51712245,2672.9107498862495,2602.2377475965436,5544.66647216041,123.046875,0.15566847,0.12489720394736842,metal
229,0.4616476,0.41339818,2593.430430226364,2311.5895376108847,4973.819923991389,107.666015625,0.25562325,0.13472518684694273,metal
230,0.45006958,0.433658,2635.459318307885,2546.916439436316,5485.358497454286,151.99908088235293,0.31852385,0.10546421488003097,metal
231,0.45478597,0.4473004,2587.3036319538546,2456.41362318562,5357.692602765818,151.99908088235293,0.33387506,0.1179626275880418,metal
232,0.45575097,0.45344144,2581.1464516397264,2506.6906868808314,5358.984261622001,151.99908088235293,0.31659874,0.10416150166892414,metal
233,0.4700656,0.4452035,2603.0345021747967,2481.300314441246,5415.067255829141,151.99908088235293,0.33530957,0.1152090539135062,metal
234,0.41673124,0.49383602,2600.700804790245,2477.730840646161,5297.9762971954815,112.34714673913044,0.16677238,0.127358640310565,metal
235,0.23942544,0.3200259,1839.9879111612947,1917.1544511848304,3420.0793192482583,112.34714673913044,0.08219887,0.09251304602844428,metal
236,0.3612944,0.4419408,2738.52299853732,2611.7584722708953,5791.923310365471,112.34714673913044,0.14985836,0.13610272953753869,metal
237,0.4201592,0.5739672,2684.0089147177,2547.3074437615096,5567.091336560323,112.34714673913044,0.21951795,0.1337610959268576,metal
238,0.43099138,0.50228405,2410.1966228901592,2436.351685196317,5094.260862368179,112.34714673913044,0.16289401,0.11234701528637771,metal
239,0.4611536,0.6022379,2304.0334813869204,2355.729053520185,4632.846985808098,117.45383522727273,0.17128527,0.11144490433920279,metal
240,0.4295784,0.5212606,2269.2292290055243,2348.8438501215833,4595.847209540683,117.45383522727273,0.21759057,0.10726805884771672,metal
241,0.41062805,0.576462,2345.5989943120126,2391.5390408816993,4801.170967976006,117.45383522727273,0.20446031,0.10716412901509288,metal
242,0.4450458,0.5948178,2301.167386768411,2374.6354443783102,4771.096149834317,117.45383522727273,0.22171682,0.10349143769349846,metal
243,0.41144145,0.52951366,2250.373907798974,2297.6829194722404,4437.423167509191,117.45383522727273,0.22365034,0.11211383453463622,metal
244,0.46550897,0.627908,1872.498212212055,2007.8464121097143,4047.6755242598683,135.99917763157896,0.12440899,0.0822440227118808,metal
245,0.50755745,0.53217024,2396.375559291236,2564.019177028998,5257.959872502661,135.99917763157896,0.15216407,0.09755269809404024,metal
246,0.46151885,0.4994479,1763.1583727853404,2178.8786413171424,3836.476801349652,135.99917763157896,0.10648687,0.06345350897349071,metal
247,0.3991604,0.46820715,1372.2808398525094,1738.165995975429,2669.583857391641,135.99917763157896,0.059381414,0.061660624879063465,metal
248,0.37199697,0.46683735,1532.9194748223383,1563.5772402304144,2867.8076587594333,103.359375,0.077219464,0.08738382534345976,metal
